timestamp,container,cpu_perc,mem_usage,mem_limit,mem_perc,net_io,block_io,pids
1773947023,deployment-image-1,4.08%,285.7MiB / 1.946GiB,14.34%,27.6MB / 1GB,241MB / 131kB,78
1773947023,deployment-auth-1,22.79%,289.6MiB / 1.946GiB,14.53%,37.8MB / 25.5MB,292MB / 65.5kB,78
1773947023,deployment-webui-1,14.45%,341.7MiB / 1.946GiB,17.15%,1.13GB / 1.33GB,423MB / 65.5kB,101
1773947023,deployment-registry-1,1.93%,81.65MiB / 1.946GiB,4.10%,2.18MB / 1.43MB,199MB / 65.5kB,50
1773947023,deployment-recommender-1,20.60%,262.5MiB / 1.946GiB,13.17%,5.69MB / 3.42MB,325MB / 65.5kB,74
1773947023,deployment-persistence-1,6.34%,257MiB / 1.946GiB,12.90%,80.3MB / 76.1MB,262MB / 65.5kB,56
1773947023,deployment-db-1,0.81%,11.93MiB / 1.946GiB,0.60%,7.34MB / 26.1MB,95.5MB / 133MB,62
1773947033,deployment-image-1,2.66%,277.5MiB / 1.946GiB,13.93%,28.6MB / 1.04GB,256MB / 131kB,81
1773947033,deployment-auth-1,14.78%,270MiB / 1.946GiB,13.55%,39.2MB / 26.4MB,299MB / 65.5kB,81
1773947033,deployment-webui-1,20.13%,417.8MiB / 1.946GiB,20.96%,1.17GB / 1.38GB,472MB / 65.5kB,155
1773947033,deployment-registry-1,0.95%,74.68MiB / 1.946GiB,3.75%,2.22MB / 1.45MB,201MB / 65.5kB,50
1773947033,deployment-recommender-1,2.90%,254.1MiB / 1.946GiB,12.75%,5.88MB / 3.53MB,331MB / 65.5kB,74
1773947033,deployment-persistence-1,9.27%,247.9MiB / 1.946GiB,12.44%,83.1MB / 78.8MB,266MB / 65.5kB,62
1773947033,deployment-db-1,0.73%,12.73MiB / 1.946GiB,0.64%,7.57MB / 27MB,103MB / 133MB,62
1773947048,deployment-image-1,33.59%,270.6MiB / 1.946GiB,13.58%,29.6MB / 1.07GB,264MB / 131kB,81
1773947048,deployment-auth-1,37.16%,263.7MiB / 1.946GiB,13.23%,40.5MB / 27.3MB,305MB / 65.5kB,81
1773947048,deployment-webui-1,115.25%,419.9MiB / 1.946GiB,21.07%,1.21GB / 1.42GB,483MB / 65.5kB,156
1773947048,deployment-registry-1,0.71%,71.25MiB / 1.946GiB,3.58%,2.24MB / 1.46MB,201MB / 65.5kB,50
1773947048,deployment-recommender-1,5.45%,254.2MiB / 1.946GiB,12.75%,6.08MB / 3.64MB,335MB / 65.5kB,74
1773947048,deployment-persistence-1,31.13%,242.3MiB / 1.946GiB,12.16%,85.9MB / 81.4MB,269MB / 65.5kB,62
1773947048,deployment-db-1,1.46%,12.21MiB / 1.946GiB,0.61%,7.77MB / 27.7MB,103MB / 133MB,62
1773947059,deployment-image-1,16.50%,267MiB / 1.946GiB,13.40%,30.5MB / 1.1GB,266MB / 131kB,81
1773947059,deployment-auth-1,33.94%,260.8MiB / 1.946GiB,13.09%,41.7MB / 28.1MB,307MB / 65.5kB,81
1773947059,deployment-webui-1,66.91%,418.7MiB / 1.946GiB,21.01%,1.25GB / 1.47GB,490MB / 65.5kB,156
1773947059,deployment-registry-1,11.61%,72.56MiB / 1.946GiB,3.64%,2.26MB / 1.48MB,207MB / 65.5kB,50
1773947059,deployment-recommender-1,6.44%,252.7MiB / 1.946GiB,12.68%,6.25MB / 3.74MB,338MB / 65.5kB,74
