timestamp,container,cpu_perc,mem_usage,mem_limit,mem_perc,net_io,block_io,pids
1773920095,deployment-persistence-1,18.94%,214.1MiB / 1.946GiB,10.74%,695MB / 718MB,1.41GB / 61.3MB,150
1773920095,deployment-auth-1,9.82%,221.5MiB / 1.946GiB,11.11%,192MB / 68.5MB,1.12GB / 16.1MB,60
1773920095,deployment-webui-1,57.41%,516.2MiB / 1.946GiB,25.90%,15.2GB / 17.8GB,5.7GB / 286MB,293
1773920095,deployment-registry-1,0.81%,41.36MiB / 1.946GiB,2.08%,9.66MB / 6.39MB,785MB / 20.9MB,53
1773920095,deployment-image-1,14.20%,282.8MiB / 1.946GiB,14.19%,291MB / 14.3GB,1.43GB / 92.1MB,79
1773920095,deployment-recommender-1,2.86%,238.9MiB / 1.946GiB,11.99%,15.4MB / 10.2MB,2.07GB / 46.9MB,62
1773920095,deployment-db-1,2.68%,7.141MiB / 1.946GiB,0.36%,80.7MB / 363MB,188MB / 7.69MB,49
1773920116,deployment-persistence-1,20.62%,237.1MiB / 1.946GiB,11.90%,698MB / 720MB,1.43GB / 62.8MB,150
1773920116,deployment-auth-1,7.02%,235.9MiB / 1.946GiB,11.84%,193MB / 68.8MB,1.12GB / 16.7MB,60
1773920116,deployment-webui-1,60.47%,551.5MiB / 1.946GiB,27.67%,15.3GB / 17.9GB,5.77GB / 288MB,289
1773920116,deployment-registry-1,0.53%,35.64MiB / 1.946GiB,1.79%,9.69MB / 6.41MB,787MB / 21.5MB,53
1773920116,deployment-image-1,15.41%,267.6MiB / 1.946GiB,13.43%,292MB / 14.4GB,1.43GB / 94MB,79
1773920116,deployment-recommender-1,5.89%,216.5MiB / 1.946GiB,10.86%,15.4MB / 10.2MB,2.07GB / 48.3MB,62
1773920116,deployment-db-1,1.67%,7.113MiB / 1.946GiB,0.36%,81.1MB / 365MB,188MB / 7.69MB,49
1773920135,deployment-persistence-1,23.23%,235.8MiB / 1.946GiB,11.83%,700MB / 723MB,1.45GB / 63.5MB,150
1773920135,deployment-auth-1,9.82%,258.4MiB / 1.946GiB,12.97%,194MB / 69MB,1.13GB / 17.4MB,61
1773920135,deployment-webui-1,70.16%,543.5MiB / 1.946GiB,27.27%,15.3GB / 17.9GB,5.82GB / 290MB,260
1773920135,deployment-registry-1,1.09%,37.11MiB / 1.946GiB,1.86%,9.73MB / 6.44MB,791MB / 22.6MB,53
1773920135,deployment-image-1,15.43%,266.2MiB / 1.946GiB,13.36%,293MB / 14.4GB,1.46GB / 97.8MB,79
1773920135,deployment-recommender-1,1.42%,196.7MiB / 1.946GiB,9.87%,15.4MB / 10.2MB,2.08GB / 49.9MB,62
1773920135,deployment-db-1,2.25%,6.855MiB / 1.946GiB,0.34%,81.4MB / 366MB,188MB / 7.69MB,49
1773920154,deployment-persistence-1,33.54%,224.3MiB / 1.946GiB,11.26%,703MB / 725MB,1.45GB / 64.5MB,150
1773920154,deployment-auth-1,34.16%,254.1MiB / 1.946GiB,12.75%,195MB / 69.3MB,1.13GB / 17.5MB,61
1773920154,deployment-webui-1,99.61%,555.7MiB / 1.946GiB,27.89%,15.4GB / 18GB,5.88GB / 294MB,260
1773920154,deployment-registry-1,0.74%,43.67MiB / 1.946GiB,2.19%,9.76MB / 6.45MB,802MB / 22.8MB,53
1773920154,deployment-image-1,25.35%,272MiB / 1.946GiB,13.65%,294MB / 14.5GB,1.46GB / 99.7MB,79
1773920154,deployment-recommender-1,0.17%,186.8MiB / 1.946GiB,9.38%,15.4MB / 10.2MB,2.09GB / 50.2MB,62
1773920154,deployment-db-1,0.08%,6.281MiB / 1.946GiB,0.32%,81.7MB / 367MB,188MB / 7.69MB,49
1773920169,deployment-persistence-1,6.85%,226.9MiB / 1.946GiB,11.39%,705MB / 728MB,1.46GB / 64.5MB,150
1773920169,deployment-auth-1,3.91%,255.8MiB / 1.946GiB,12.84%,195MB / 69.6MB,1.14GB / 17.5MB,61
1773920169,deployment-webui-1,30.50%,597.9MiB / 1.946GiB,30.00%,15.4GB / 18GB,5.97GB / 295MB,257
1773920169,deployment-registry-1,0.60%,41.73MiB / 1.946GiB,2.09%,9.79MB / 6.47MB,802MB / 22.8MB,53
1773920169,deployment-image-1,5.84%,255.4MiB / 1.946GiB,12.81%,295MB / 14.5GB,1.47GB / 100MB,79
1773920169,deployment-recommender-1,5.01%,161.8MiB / 1.946GiB,8.12%,15.4MB / 10.2MB,2.09GB / 50.2MB,62
1773920169,deployment-db-1,1.18%,6.133MiB / 1.946GiB,0.31%,82.1MB / 369MB,188MB / 7.69MB,49
1773920182,deployment-persistence-1,31.56%,269.2MiB / 1.946GiB,13.51%,709MB / 732MB,1.46GB / 64.5MB,150
1773920182,deployment-auth-1,8.98%,262.9MiB / 1.946GiB,13.19%,197MB / 70MB,1.15GB / 17.5MB,61
1773920182,deployment-webui-1,68.91%,592.4MiB / 1.946GiB,29.73%,15.5GB / 18.1GB,6GB / 298MB,256
1773920182,deployment-registry-1,0.65%,41.32MiB / 1.946GiB,2.07%,9.81MB / 6.49MB,802MB / 22.8MB,53
1773920182,deployment-image-1,26.37%,267MiB / 1.946GiB,13.40%,296MB / 14.6GB,1.49GB / 101MB,79
1773920182,deployment-recommender-1,2.04%,139.9MiB / 1.946GiB,7.02%,15.4MB / 10.2MB,2.1GB / 50.4MB,62
1773920182,deployment-db-1,2.62%,5.824MiB / 1.946GiB,0.29%,82.5MB / 371MB,188MB / 7.69MB,49
1773920195,deployment-persistence-1,3.63%,319.6MiB / 1.946GiB,16.04%,710MB / 733MB,1.53GB / 69.3MB,150
1773920195,deployment-auth-1,1.17%,285.3MiB / 1.946GiB,14.31%,197MB / 70.1MB,1.18GB / 20MB,62
1773920195,deployment-webui-1,16.57%,549.1MiB / 1.946GiB,27.55%,15.5GB / 18.2GB,6.03GB / 299MB,254
