timestamp,container,cpu_perc,mem_usage,mem_limit,mem_perc,net_io,block_io,pids
1773920305,deployment-persistence-1,18.90%,238.2MiB / 1.946GiB,11.95%,722MB / 746MB,1.61GB / 70.3MB,150
1773920305,deployment-auth-1,5.12%,269.4MiB / 1.946GiB,13.52%,201MB / 71.4MB,1.22GB / 20.5MB,63
1773920305,deployment-webui-1,17.12%,471.6MiB / 1.946GiB,23.67%,15.8GB / 18.5GB,6.23GB / 312MB,249
1773920305,deployment-registry-1,0.82%,45.7MiB / 1.946GiB,2.29%,10.1MB / 6.65MB,823MB / 23.2MB,53
1773920305,deployment-image-1,13.43%,393MiB / 1.946GiB,19.72%,302MB / 14.8GB,1.71GB / 118MB,80
1773920305,deployment-recommender-1,2.72%,130.8MiB / 1.946GiB,6.56%,15.4MB / 10.3MB,2.18GB / 53.8MB,62
1773920305,deployment-db-1,0.39%,5.629MiB / 1.946GiB,0.28%,84.3MB / 379MB,189MB / 7.69MB,49
1773920318,deployment-persistence-1,3.90%,258.3MiB / 1.946GiB,12.96%,725MB / 749MB,1.63GB / 70.5MB,150
1773920318,deployment-auth-1,2.68%,269.1MiB / 1.946GiB,13.50%,202MB / 71.7MB,1.24GB / 20.5MB,67
1773920318,deployment-webui-1,18.58%,465.2MiB / 1.946GiB,23.34%,15.8GB / 18.6GB,6.27GB / 312MB,272
1773920318,deployment-registry-1,0.63%,43.25MiB / 1.946GiB,2.17%,10.1MB / 6.66MB,823MB / 23.2MB,53
1773920318,deployment-image-1,3.60%,393MiB / 1.946GiB,19.72%,303MB / 14.9GB,1.71GB / 118MB,80
1773920318,deployment-recommender-1,6.86%,131.8MiB / 1.946GiB,6.61%,15.4MB / 10.3MB,2.19GB / 53.8MB,62
1773920318,deployment-db-1,0.51%,5.801MiB / 1.946GiB,0.29%,84.8MB / 381MB,189MB / 7.69MB,49
1773920331,deployment-persistence-1,37.60%,247.4MiB / 1.946GiB,12.41%,728MB / 752MB,1.63GB / 71.2MB,150
1773920331,deployment-auth-1,14.53%,254.6MiB / 1.946GiB,12.78%,202MB / 72MB,1.25GB / 20.5MB,67
1773920331,deployment-webui-1,94.55%,507.7MiB / 1.946GiB,25.48%,15.9GB / 18.6GB,6.36GB / 318MB,272
1773920331,deployment-registry-1,0.79%,41.48MiB / 1.946GiB,2.08%,10.1MB / 6.68MB,824MB / 23.3MB,53
1773920331,deployment-image-1,23.22%,388.4MiB / 1.946GiB,19.49%,305MB / 15GB,1.71GB / 120MB,80
1773920331,deployment-recommender-1,1.47%,132.7MiB / 1.946GiB,6.66%,15.4MB / 10.3MB,2.2GB / 54.6MB,62
1773920331,deployment-db-1,1.56%,5.797MiB / 1.946GiB,0.29%,85MB / 382MB,189MB / 7.69MB,49
1773920348,deployment-persistence-1,37.08%,260.6MiB / 1.946GiB,13.08%,730MB / 754MB,1.65GB / 72.8MB,150
1773920348,deployment-auth-1,12.25%,246.7MiB / 1.946GiB,12.38%,203MB / 72.3MB,1.25GB / 20.6MB,67
