timestamp,container,cpu_perc,mem_usage,mem_limit,mem_perc,net_io,block_io,pids
1773947262,deployment-db-1,0.34%,8.117MiB / 1.946GiB,0.41%,11.5MB / 42.5MB,79.6MB / 130MB,58
1773947262,deployment-persistence-1,7.14%,237.9MiB / 1.946GiB,11.94%,128MB / 120MB,342MB / 1.05MB,55
1773947262,deployment-auth-1,6.62%,208.5MiB / 1.946GiB,10.46%,59.4MB / 40MB,328MB / 1.48MB,72
1773947262,deployment-registry-1,0.44%,94.38MiB / 1.946GiB,4.74%,2.96MB / 1.94MB,287MB / 246kB,49
1773947262,deployment-image-1,24.57%,288.6MiB / 1.946GiB,14.48%,43.5MB / 1.61GB,482MB / 1.66MB,78
1773947262,deployment-webui-1,23.28%,477.3MiB / 1.946GiB,23.95%,1.81GB / 2.13GB,511MB / 889kB,105
1773947262,deployment-recommender-1,2.47%,209.2MiB / 1.946GiB,10.50%,8.79MB / 5.26MB,448MB / 500kB,74
1773947272,deployment-db-1,0.41%,10.47MiB / 1.946GiB,0.53%,11.7MB / 43MB,89.1MB / 130MB,58
1773947272,deployment-persistence-1,6.92%,222MiB / 1.946GiB,11.14%,129MB / 121MB,356MB / 2.46MB,72
1773947272,deployment-auth-1,8.89%,327.7MiB / 1.946GiB,16.44%,60.2MB / 40.5MB,466MB / 4.62MB,147
1773947272,deployment-registry-1,1.73%,75.35MiB / 1.946GiB,3.78%,3MB / 1.97MB,294MB / 1.05MB,49
1773947272,deployment-image-1,11.35%,297.3MiB / 1.946GiB,14.92%,44MB / 1.63GB,542MB / 3.25MB,81
1773947272,deployment-webui-1,3.68%,493.8MiB / 1.946GiB,24.78%,1.83GB / 2.15GB,533MB / 5.36MB,211
1773947272,deployment-recommender-1,31.70%,165.8MiB / 1.946GiB,8.32%,8.89MB / 5.32MB,458MB / 1.02MB,74
1773947301,deployment-db-1,1.39%,9.781MiB / 1.946GiB,0.49%,11.8MB / 43.3MB,89.1MB / 130MB,58
1773947301,deployment-persistence-1,22.09%,227.5MiB / 1.946GiB,11.42%,130MB / 121MB,412MB / 6.63MB,78
1773947301,deployment-auth-1,11.14%,309.2MiB / 1.946GiB,15.52%,60.5MB / 40.8MB,485MB / 10.6MB,150
1773947301,deployment-registry-1,0.89%,56.64MiB / 1.946GiB,2.84%,3.03MB / 1.99MB,304MB / 1.7MB,49
1773947301,deployment-image-1,10.25%,309.8MiB / 1.946GiB,15.54%,44.3MB / 1.64GB,602MB / 6.55MB,92
1773947301,deployment-webui-1,91.50%,465.2MiB / 1.946GiB,23.34%,1.84GB / 2.16GB,575MB / 9.17MB,272
1773947301,deployment-recommender-1,18.07%,159.5MiB / 1.946GiB,8.00%,8.92MB / 5.34MB,482MB / 1.97MB,74
1773947318,deployment-db-1,0.82%,8.121MiB / 1.946GiB,0.41%,11.8MB / 43.6MB,89.2MB / 130MB,58
1773947318,deployment-persistence-1,48.27%,234.9MiB / 1.946GiB,11.79%,131MB / 123MB,442MB / 7.88MB,82
1773947318,deployment-auth-1,20.16%,234.5MiB / 1.946GiB,11.77%,61MB / 41.1MB,505MB / 15.2MB,150
1773947318,deployment-registry-1,1.20%,41.46MiB / 1.946GiB,2.08%,3.08MB / 2.02MB,311MB / 3.56MB,49
1773947318,deployment-image-1,26.01%,336.2MiB / 1.946GiB,16.87%,44.8MB / 1.65GB,653MB / 11.8MB,159
1773947318,deployment-webui-1,50.31%,520.4MiB / 1.946GiB,26.11%,1.86GB / 2.18GB,617MB / 17.6MB,315
1773947318,deployment-recommender-1,8.61%,185.9MiB / 1.946GiB,9.33%,9.03MB / 5.41MB,531MB / 4.86MB,77
1773947342,deployment-db-1,1.24%,8.109MiB / 1.946GiB,0.41%,12MB / 44.3MB,89.7MB / 130MB,58
1773947342,deployment-persistence-1,32.97%,235.3MiB / 1.946GiB,11.81%,133MB / 124MB,454MB / 8.43MB,96
1773947342,deployment-auth-1,4.46%,178.7MiB / 1.946GiB,8.97%,61.7MB / 41.6MB,512MB / 16.9MB,151
1773947342,deployment-registry-1,0.63%,37.16MiB / 1.946GiB,1.86%,3.1MB / 2.03MB,314MB / 3.56MB,49
1773947342,deployment-image-1,30.70%,399.3MiB / 1.946GiB,20.04%,45.5MB / 1.68GB,681MB / 15.2MB,159
1773947342,deployment-webui-1,85.58%,533.4MiB / 1.946GiB,26.77%,1.88GB / 2.21GB,691MB / 23.7MB,316
1773947342,deployment-recommender-1,11.78%,150.8MiB / 1.946GiB,7.57%,9.14MB / 5.48MB,545MB / 5.04MB,77
1773947358,deployment-db-1,0.31%,8.094MiB / 1.946GiB,0.41%,12.2MB / 44.9MB,90.1MB / 130MB,58
1773947358,deployment-persistence-1,8.02%,240.7MiB / 1.946GiB,12.08%,135MB / 126MB,472MB / 9.92MB,101
1773947358,deployment-auth-1,5.25%,178.9MiB / 1.946GiB,8.97%,62.7MB / 42.2MB,538MB / 17.9MB,131
1773947358,deployment-registry-1,1.34%,34.96MiB / 1.946GiB,1.75%,3.13MB / 2.05MB,321MB / 4.09MB,49
1773947358,deployment-image-1,6.31%,391.2MiB / 1.946GiB,19.63%,46.2MB / 1.7GB,692MB / 16.4MB,159
1773947358,deployment-webui-1,37.10%,547.6MiB / 1.946GiB,27.48%,1.91GB / 2.24GB,789MB / 28MB,317
1773947358,deployment-recommender-1,3.24%,158.2MiB / 1.946GiB,7.94%,9.25MB / 5.55MB,549MB / 5.25MB,77
1773947374,deployment-db-1,1.37%,7.543MiB / 1.946GiB,0.38%,12.5MB / 45.9MB,90.3MB / 130MB,58
1773947374,deployment-persistence-1,33.21%,232.6MiB / 1.946GiB,11.67%,138MB / 129MB,480MB / 9.95MB,102
1773947374,deployment-auth-1,31.39%,218.7MiB / 1.946GiB,10.98%,64.3MB / 43.3MB,558MB / 17.9MB,131
1773947374,deployment-registry-1,4.53%,34.93MiB / 1.946GiB,1.75%,3.15MB / 2.07MB,328MB / 4.14MB,49
1773947374,deployment-image-1,25.56%,399.2MiB / 1.946GiB,20.03%,47.5MB / 1.74GB,727MB / 16.6MB,159
1773947374,deployment-webui-1,109.66%,531.5MiB / 1.946GiB,26.67%,1.95GB / 2.29GB,830MB / 28.7MB,311
1773947374,deployment-recommender-1,6.99%,144.1MiB / 1.946GiB,7.23%,9.47MB / 5.68MB,561MB / 5.48MB,77
1773947391,deployment-db-1,0.62%,8.215MiB / 1.946GiB,0.41%,12.8MB / 47MB,95.9MB / 130MB,58
1773947391,deployment-persistence-1,12.99%,207.6MiB / 1.946GiB,10.42%,142MB / 132MB,498MB / 9.95MB,102
1773947391,deployment-auth-1,14.89%,321.8MiB / 1.946GiB,16.15%,65.9MB / 44.3MB,621MB / 18.6MB,130
1773947391,deployment-registry-1,2.17%,29.68MiB / 1.946GiB,1.49%,3.19MB / 2.09MB,337MB / 4.32MB,49
1773947391,deployment-image-1,42.02%,384.1MiB / 1.946GiB,19.27%,48.7MB / 1.78GB,760MB / 18MB,159
1773947391,deployment-webui-1,63.91%,473.2MiB / 1.946GiB,23.75%,2.01GB / 2.35GB,874MB / 29.9MB,309
1773947391,deployment-recommender-1,8.30%,155.9MiB / 1.946GiB,7.82%,9.7MB / 5.82MB,589MB / 5.6MB,77
1773947410,deployment-db-1,0.32%,7.973MiB / 1.946GiB,0.40%,12.8MB / 47.1MB,96MB / 130MB,58
1773947410,deployment-persistence-1,13.51%,216.8MiB / 1.946GiB,10.88%,142MB / 133MB,528MB / 12.7MB,109
1773947410,deployment-auth-1,30.87%,308.2MiB / 1.946GiB,15.46%,66.2MB / 44.6MB,674MB / 24.7MB,143
1773947410,deployment-registry-1,3.62%,39.3MiB / 1.946GiB,1.97%,3.22MB / 2.12MB,354MB / 5.3MB,49
1773947410,deployment-image-1,2.64%,385MiB / 1.946GiB,19.32%,48.8MB / 1.79GB,774MB / 18.3MB,159
1773947410,deployment-webui-1,33.41%,438.7MiB / 1.946GiB,22.01%,2.01GB / 2.36GB,935MB / 32.9MB,308
1773947410,deployment-recommender-1,23.77%,154MiB / 1.946GiB,7.73%,9.74MB / 5.85MB,604MB / 7.21MB,77
1773947429,deployment-db-1,0.07%,7.73MiB / 1.946GiB,0.39%,12.8MB / 47.1MB,96.2MB / 130MB,58
1773947429,deployment-persistence-1,0.15%,209.4MiB / 1.946GiB,10.51%,142MB / 133MB,541MB / 13.6MB,109
1773947429,deployment-auth-1,5.47%,270.8MiB / 1.946GiB,13.59%,66.3MB / 44.7MB,700MB / 27.6MB,149
1773947429,deployment-registry-1,19.94%,60.48MiB / 1.946GiB,3.03%,3.28MB / 2.16MB,389MB / 7.97MB,50
1773947429,deployment-image-1,1.20%,346.1MiB / 1.946GiB,17.37%,48.8MB / 1.79GB,776MB / 18.5MB,159
1773947429,deployment-webui-1,21.00%,485.1MiB / 1.946GiB,24.34%,2.01GB / 2.36GB,1.08GB / 41.5MB,302
1773947429,deployment-recommender-1,4.16%,166.5MiB / 1.946GiB,8.36%,9.76MB / 5.87MB,634MB / 10.2MB,77
