timestamp,container,cpu_perc,mem_usage,mem_limit,mem_perc,net_io,block_io,pids
1773919394,deployment-recommender-1,2.91%,338.1MiB / 1.946GiB,16.97%,8.78MB / 12.9MB,5.39GB / 204MB,68
1773919394,deployment-image-1,0.20%,540.4MiB / 1.946GiB,27.12%,72.9MB / 3.15GB,4.28GB / 171MB,60
1773919394,deployment-registry-1,0.49%,73.84MiB / 1.946GiB,3.71%,51.3MB / 33.7MB,2.27GB / 117MB,53
1773919394,deployment-db-1,0.07%,4.34MiB / 1.946GiB,0.22%,21.2MB / 93.7MB,953MB / 29.6MB,30
1773919394,deployment-persistence-1,1.38%,282.4MiB / 1.946GiB,14.17%,159MB / 169MB,4.8GB / 124MB,55
1773919394,deployment-auth-1,1.29%,282.3MiB / 1.946GiB,14.16%,52.2MB / 25MB,4.63GB / 101MB,54
1773919404,deployment-recommender-1,0.19%,332.7MiB / 1.946GiB,16.69%,8.78MB / 12.9MB,5.39GB / 204MB,68
1773919404,deployment-image-1,3.43%,538MiB / 1.946GiB,27.00%,72.9MB / 3.15GB,4.28GB / 171MB,60
1773919404,deployment-registry-1,0.60%,73.67MiB / 1.946GiB,3.70%,51.3MB / 33.8MB,2.27GB / 117MB,53
1773919404,deployment-db-1,0.08%,4.34MiB / 1.946GiB,0.22%,21.2MB / 93.7MB,953MB / 29.6MB,30
1773919404,deployment-persistence-1,0.17%,283.2MiB / 1.946GiB,14.21%,159MB / 169MB,4.8GB / 124MB,55
1773919404,deployment-auth-1,1.50%,277.8MiB / 1.946GiB,13.94%,52.3MB / 25MB,4.63GB / 101MB,54
1773919412,deployment-recommender-1,1.06%,333.8MiB / 1.946GiB,16.75%,8.79MB / 12.9MB,5.4GB / 204MB,68
1773919412,deployment-image-1,1.51%,537.5MiB / 1.946GiB,26.97%,72.9MB / 3.15GB,4.28GB / 171MB,60
1773919412,deployment-registry-1,0.47%,72.99MiB / 1.946GiB,3.66%,51.3MB / 33.8MB,2.27GB / 117MB,53
1773919412,deployment-db-1,0.07%,4.344MiB / 1.946GiB,0.22%,21.2MB / 93.7MB,953MB / 29.6MB,30
1773919412,deployment-persistence-1,0.15%,283.1MiB / 1.946GiB,14.21%,159MB / 169MB,4.8GB / 124MB,55
1773919412,deployment-auth-1,1.12%,277.2MiB / 1.946GiB,13.91%,52.3MB / 25.1MB,4.63GB / 101MB,54
1773919420,deployment-recommender-1,1.78%,336.6MiB / 1.946GiB,16.89%,8.79MB / 12.9MB,5.4GB / 204MB,68
1773919420,deployment-image-1,0.28%,538MiB / 1.946GiB,27.00%,72.9MB / 3.15GB,4.28GB / 171MB,60
1773919420,deployment-registry-1,0.69%,72.99MiB / 1.946GiB,3.66%,51.4MB / 33.8MB,2.27GB / 117MB,53
1773919420,deployment-db-1,0.11%,4.344MiB / 1.946GiB,0.22%,21.2MB / 93.7MB,953MB / 29.6MB,30
1773919420,deployment-persistence-1,0.23%,284.4MiB / 1.946GiB,14.27%,159MB / 169MB,4.8GB / 124MB,55
1773919420,deployment-auth-1,2.14%,277.2MiB / 1.946GiB,13.91%,52.3MB / 25.1MB,4.63GB / 101MB,54
1773919428,deployment-recommender-1,1.35%,334.1MiB / 1.946GiB,16.77%,8.79MB / 12.9MB,5.4GB / 204MB,68
