timestamp,container,cpu_perc,mem_usage,mem_limit,mem_perc,net_io,block_io,pids
1773916929,deployment-persistence-1,12.46%,263.9MiB / 1.946GiB,13.24%,102MB / 106MB,306MB / 127kB,64
1773916929,deployment-auth-1,3.00%,278.3MiB / 1.946GiB,13.96%,27.6MB / 10MB,283MB / 127kB,55
1773916929,deployment-webui-1,18.35%,355.2MiB / 1.946GiB,17.82%,2.26GB / 2.62GB,596MB / 131kB,129
1773916929,deployment-registry-1,0.51%,109.6MiB / 1.946GiB,5.50%,3.42MB / 2.25MB,137MB / 127kB,50
1773916929,deployment-image-1,12.31%,233.3MiB / 1.946GiB,11.71%,42.1MB / 2.12GB,279MB / 127kB,79
1773916929,deployment-recommender-1,3.16%,271.8MiB / 1.946GiB,13.64%,3.37MB / 2.35MB,418MB / 127kB,76
1773916929,deployment-db-1,0.09%,8.902MiB / 1.946GiB,0.45%,11.4MB / 51MB,94.6MB / 2.17MB,36
1773916939,deployment-persistence-1,4.34%,266.1MiB / 1.946GiB,13.35%,104MB / 107MB,309MB / 127kB,64
1773916939,deployment-auth-1,3.10%,275.4MiB / 1.946GiB,13.82%,27.9MB / 10.1MB,283MB / 127kB,55
1773916939,deployment-webui-1,9.43%,352.8MiB / 1.946GiB,17.70%,2.29GB / 2.66GB,599MB / 131kB,126
1773916939,deployment-registry-1,1.16%,108.2MiB / 1.946GiB,5.43%,3.44MB / 2.26MB,139MB / 127kB,50
1773916939,deployment-image-1,3.11%,231.6MiB / 1.946GiB,11.62%,42.6MB / 2.15GB,280MB / 127kB,79
1773916939,deployment-recommender-1,2.35%,280.3MiB / 1.946GiB,14.07%,3.46MB / 2.4MB,418MB / 127kB,76
1773916939,deployment-db-1,0.32%,8.984MiB / 1.946GiB,0.45%,11.6MB / 51.5MB,94.6MB / 2.17MB,36
1773916948,deployment-persistence-1,0.17%,266.5MiB / 1.946GiB,13.37%,104MB / 107MB,309MB / 127kB,64
1773916948,deployment-auth-1,1.47%,271.3MiB / 1.946GiB,13.61%,27.9MB / 10.1MB,283MB / 127kB,55
1773916948,deployment-webui-1,3.96%,353.8MiB / 1.946GiB,17.75%,2.29GB / 2.66GB,603MB / 131kB,121
1773916948,deployment-registry-1,0.36%,121.3MiB / 1.946GiB,6.09%,3.46MB / 2.27MB,146MB / 127kB,50
1773916948,deployment-image-1,0.95%,231.1MiB / 1.946GiB,11.60%,42.6MB / 2.15GB,280MB / 127kB,79
1773916948,deployment-recommender-1,1.05%,269.8MiB / 1.946GiB,13.54%,3.46MB / 2.4MB,418MB / 127kB,76
1773916948,deployment-db-1,0.20%,8.934MiB / 1.946GiB,0.45%,11.6MB / 51.5MB,94.6MB / 2.17MB,36
1773916957,deployment-persistence-1,4.03%,266.8MiB / 1.946GiB,13.39%,104MB / 107MB,309MB / 127kB,64
1773916957,deployment-auth-1,1.46%,268MiB / 1.946GiB,13.45%,27.9MB / 10.1MB,284MB / 127kB,55
1773916957,deployment-webui-1,2.99%,351.8MiB / 1.946GiB,17.65%,2.29GB / 2.66GB,604MB / 131kB,120
1773916957,deployment-registry-1,1.01%,122.2MiB / 1.946GiB,6.13%,3.48MB / 2.28MB,148MB / 127kB,50
1773916957,deployment-image-1,1.24%,231.3MiB / 1.946GiB,11.60%,42.7MB / 2.15GB,280MB / 127kB,79
1773916957,deployment-recommender-1,16.71%,274.5MiB / 1.946GiB,13.77%,3.46MB / 2.41MB,423MB / 127kB,76
1773916957,deployment-db-1,0.09%,8.902MiB / 1.946GiB,0.45%,11.6MB / 51.5MB,94.6MB / 2.17MB,36
1773916965,deployment-persistence-1,1.51%,267.2MiB / 1.946GiB,13.41%,104MB / 107MB,309MB / 127kB,64
1773916965,deployment-auth-1,2.49%,268.5MiB / 1.946GiB,13.47%,27.9MB / 10.1MB,284MB / 127kB,55
1773916965,deployment-webui-1,5.80%,351.3MiB / 1.946GiB,17.63%,2.29GB / 2.66GB,604MB / 131kB,112
1773916965,deployment-registry-1,11.17%,123.7MiB / 1.946GiB,6.21%,3.49MB / 2.29MB,150MB / 127kB,50
1773916965,deployment-image-1,1.50%,231.4MiB / 1.946GiB,11.61%,42.7MB / 2.15GB,280MB / 127kB,79
1773916965,deployment-recommender-1,0.95%,274.9MiB / 1.946GiB,13.80%,3.46MB / 2.41MB,423MB / 127kB,76
1773916965,deployment-db-1,0.07%,8.902MiB / 1.946GiB,0.45%,11.6MB / 51.5MB,94.6MB / 2.17MB,36
1773916973,deployment-persistence-1,0.19%,267.1MiB / 1.946GiB,13.40%,104MB / 107MB,309MB / 127kB,64
1773916973,deployment-auth-1,1.36%,263.8MiB / 1.946GiB,13.24%,27.9MB / 10.1MB,284MB / 127kB,55
1773916973,deployment-webui-1,0.32%,348.1MiB / 1.946GiB,17.47%,2.29GB / 2.66GB,604MB / 131kB,112
1773916973,deployment-registry-1,0.37%,116.3MiB / 1.946GiB,5.83%,3.51MB / 2.3MB,151MB / 127kB,50
1773916973,deployment-image-1,3.25%,230.8MiB / 1.946GiB,11.58%,42.7MB / 2.15GB,280MB / 127kB,79
1773916973,deployment-recommender-1,1.10%,275MiB / 1.946GiB,13.80%,3.47MB / 2.41MB,423MB / 127kB,76
1773916973,deployment-db-1,0.08%,8.988MiB / 1.946GiB,0.45%,11.6MB / 51.5MB,94.6MB / 2.17MB,35
1773916981,deployment-persistence-1,0.15%,267.2MiB / 1.946GiB,13.41%,104MB / 107MB,310MB / 127kB,64
1773916981,deployment-auth-1,0.17%,263.9MiB / 1.946GiB,13.24%,27.9MB / 10.1MB,284MB / 127kB,55
1773916981,deployment-webui-1,1.40%,348MiB / 1.946GiB,17.46%,2.29GB / 2.66GB,604MB / 131kB,110
1773916981,deployment-registry-1,0.43%,116.6MiB / 1.946GiB,5.85%,3.52MB / 2.31MB,151MB / 127kB,50
1773916981,deployment-image-1,2.29%,230.8MiB / 1.946GiB,11.58%,42.7MB / 2.15GB,280MB / 127kB,79
1773916981,deployment-recommender-1,1.09%,275.1MiB / 1.946GiB,13.80%,3.47MB / 2.42MB,423MB / 127kB,76
1773916981,deployment-db-1,0.07%,8.988MiB / 1.946GiB,0.45%,11.6MB / 51.5MB,94.6MB / 2.17MB,35
1773916989,deployment-persistence-1,2.00%,267.2MiB / 1.946GiB,13.41%,104MB / 107MB,310MB / 127kB,64
1773916989,deployment-auth-1,0.46%,263.9MiB / 1.946GiB,13.24%,27.9MB / 10.2MB,284MB / 127kB,55
