timestamp,container,cpu_perc,mem_usage,mem_limit,mem_perc,net_io,block_io,pids
1773947524,deployment-recommender-1,4.90%,217.9MiB / 1.946GiB,10.93%,9.76MB / 5.84MB,417MB / 102kB,74
1773947524,deployment-image-1,8.05%,302.2MiB / 1.946GiB,15.16%,49.6MB / 1.79GB,550MB / 410kB,78
1773947524,deployment-persistence-1,14.07%,159.2MiB / 1.946GiB,7.99%,145MB / 134MB,895MB / 3.96MB,55
1773947524,deployment-auth-1,16.17%,293MiB / 1.946GiB,14.70%,67.1MB / 44.9MB,363MB / 156kB,69
1773947524,deployment-registry-1,0.88%,67.78MiB / 1.946GiB,3.40%,2.55MB / 1.66MB,252MB / 918kB,50
1773947524,deployment-webui-1,83.79%,547.7MiB / 1.946GiB,27.48%,2.02GB / 2.37GB,667MB / 2.07MB,111
1773947524,deployment-db-1,1.11%,11.08MiB / 1.946GiB,0.56%,12.9MB / 46.9MB,143MB / 133MB,42
1773947542,deployment-recommender-1,15.26%,206.4MiB / 1.946GiB,10.36%,9.77MB / 5.85MB,429MB / 524kB,74
1773947542,deployment-image-1,7.39%,290.6MiB / 1.946GiB,14.58%,49.7MB / 1.79GB,557MB / 582kB,78
1773947542,deployment-persistence-1,24.35%,245.1MiB / 1.946GiB,12.30%,145MB / 134MB,1.09GB / 10.7MB,85
1773947542,deployment-auth-1,20.94%,296.3MiB / 1.946GiB,14.87%,67.3MB / 45.1MB,384MB / 1.06MB,72
1773947542,deployment-registry-1,0.88%,37.59MiB / 1.946GiB,1.89%,2.59MB / 1.69MB,263MB / 1.5MB,50
1773947542,deployment-webui-1,2.12%,523.6MiB / 1.946GiB,26.27%,2.02GB / 2.37GB,685MB / 3.1MB,131
1773947542,deployment-db-1,2.68%,10.5MiB / 1.946GiB,0.53%,13MB / 47MB,154MB / 133MB,43
1773947564,deployment-recommender-1,3.56%,193.6MiB / 1.946GiB,9.71%,9.77MB / 5.86MB,447MB / 618kB,74
1773947564,deployment-image-1,7.84%,248.3MiB / 1.946GiB,12.46%,49.9MB / 1.79GB,573MB / 582kB,78
1773947564,deployment-persistence-1,5.45%,243MiB / 1.946GiB,12.19%,146MB / 135MB,1.14GB / 11.2MB,85
1773947564,deployment-auth-1,0.37%,299MiB / 1.946GiB,15.00%,67.9MB / 45.5MB,401MB / 1.44MB,99
1773947564,deployment-registry-1,0.53%,34.48MiB / 1.946GiB,1.73%,2.63MB / 1.71MB,269MB / 1.5MB,50
1773947564,deployment-webui-1,9.42%,527.4MiB / 1.946GiB,26.46%,2.02GB / 2.37GB,759MB / 3.26MB,138
1773947564,deployment-db-1,0.24%,16.06MiB / 1.946GiB,0.81%,13.1MB / 47.4MB,158MB / 133MB,52
1773947579,deployment-recommender-1,1.14%,190MiB / 1.946GiB,9.53%,9.78MB / 5.86MB,449MB / 618kB,74
1773947579,deployment-image-1,10.69%,236.4MiB / 1.946GiB,11.86%,50.3MB / 1.79GB,595MB / 582kB,78
1773947579,deployment-persistence-1,20.84%,232.2MiB / 1.946GiB,11.65%,147MB / 135MB,1.17GB / 11.2MB,85
1773947579,deployment-auth-1,44.47%,296.2MiB / 1.946GiB,14.86%,69MB / 46.2MB,418MB / 1.44MB,99
1773947579,deployment-registry-1,2.08%,35.01MiB / 1.946GiB,1.76%,2.65MB / 1.73MB,271MB / 1.5MB,50
1773947579,deployment-webui-1,61.08%,535.9MiB / 1.946GiB,26.89%,2.02GB / 2.38GB,773MB / 3.26MB,139
1773947579,deployment-db-1,1.43%,15.63MiB / 1.946GiB,0.78%,13.3MB / 48.1MB,158MB / 133MB,52
1773947591,deployment-recommender-1,3.06%,193.7MiB / 1.946GiB,9.72%,9.78MB / 5.87MB,454MB / 618kB,74
1773947591,deployment-image-1,2.24%,227.5MiB / 1.946GiB,11.41%,50.6MB / 1.8GB,596MB / 582kB,78
1773947591,deployment-persistence-1,4.01%,238.4MiB / 1.946GiB,11.96%,148MB / 136MB,1.19GB / 11.2MB,85
1773947591,deployment-auth-1,2.46%,285.8MiB / 1.946GiB,14.34%,70MB / 46.8MB,419MB / 1.44MB,99
1773947591,deployment-registry-1,1.01%,34.91MiB / 1.946GiB,1.75%,2.67MB / 1.74MB,271MB / 1.5MB,50
1773947591,deployment-webui-1,1.39%,537.6MiB / 1.946GiB,26.98%,2.03GB / 2.39GB,776MB / 3.26MB,139
1773947591,deployment-db-1,0.23%,15.34MiB / 1.946GiB,0.77%,13.5MB / 48.8MB,158MB / 133MB,52
1773947602,deployment-recommender-1,3.12%,191.6MiB / 1.946GiB,9.62%,9.78MB / 5.87MB,455MB / 618kB,74
1773947602,deployment-image-1,7.66%,221.2MiB / 1.946GiB,11.10%,50.9MB / 1.8GB,599MB / 582kB,78
1773947602,deployment-persistence-1,31.18%,251.4MiB / 1.946GiB,12.62%,149MB / 137MB,1.22GB / 11.2MB,85
1773947602,deployment-auth-1,33.29%,284.1MiB / 1.946GiB,14.26%,70.7MB / 47.3MB,423MB / 1.44MB,98
1773947602,deployment-registry-1,0.79%,34.12MiB / 1.946GiB,1.71%,2.69MB / 1.76MB,271MB / 1.5MB,50
1773947602,deployment-webui-1,39.10%,542.8MiB / 1.946GiB,27.24%,2.03GB / 2.4GB,785MB / 3.26MB,139
1773947602,deployment-db-1,1.99%,15.07MiB / 1.946GiB,0.76%,13.6MB / 49.2MB,158MB / 133MB,52
1773947612,deployment-recommender-1,1.75%,194.6MiB / 1.946GiB,9.77%,9.79MB / 5.88MB,458MB / 618kB,74
1773947612,deployment-image-1,3.68%,222.1MiB / 1.946GiB,11.14%,51.1MB / 1.8GB,602MB / 582kB,78
1773947612,deployment-persistence-1,3.35%,251MiB / 1.946GiB,12.60%,150MB / 137MB,1.22GB / 11.2MB,85
1773947612,deployment-auth-1,15.94%,282.2MiB / 1.946GiB,14.16%,71.3MB / 47.7MB,423MB / 1.44MB,98
1773947612,deployment-registry-1,1.24%,35.25MiB / 1.946GiB,1.77%,2.71MB / 1.77MB,273MB / 1.5MB,50
1773947612,deployment-webui-1,18.97%,540.5MiB / 1.946GiB,27.12%,2.04GB / 2.4GB,785MB / 3.26MB,140
1773947612,deployment-db-1,0.49%,14.8MiB / 1.946GiB,0.74%,13.7MB / 49.7MB,158MB / 133MB,52
1773947620,deployment-recommender-1,3.65%,191.3MiB / 1.946GiB,9.60%,9.79MB / 5.88MB,459MB / 618kB,74
1773947620,deployment-image-1,26.99%,218.3MiB / 1.946GiB,10.95%,51.5MB / 1.81GB,603MB / 582kB,78
1773947620,deployment-persistence-1,0.41%,249.5MiB / 1.946GiB,12.52%,151MB / 138MB,1.23GB / 11.2MB,85
1773947620,deployment-auth-1,2.29%,277.9MiB / 1.946GiB,13.95%,72.2MB / 48.3MB,427MB / 1.44MB,91
1773947620,deployment-registry-1,1.77%,37.61MiB / 1.946GiB,1.89%,2.73MB / 1.78MB,276MB / 1.5MB,50
1773947620,deployment-webui-1,4.17%,536.7MiB / 1.946GiB,26.93%,2.04GB / 2.41GB,786MB / 3.26MB,138
1773947620,deployment-db-1,0.10%,14.71MiB / 1.946GiB,0.74%,13.9MB / 50.3MB,158MB / 133MB,52
1773947630,deployment-recommender-1,2.49%,190.3MiB / 1.946GiB,9.55%,9.79MB / 5.88MB,459MB / 618kB,74
1773947630,deployment-image-1,5.58%,216MiB / 1.946GiB,10.84%,51.5MB / 1.81GB,604MB / 582kB,78
1773947630,deployment-persistence-1,16.30%,245.9MiB / 1.946GiB,12.34%,151MB / 138MB,1.23GB / 11.2MB,85
1773947630,deployment-auth-1,26.99%,274.3MiB / 1.946GiB,13.76%,72.3MB / 48.4MB,428MB / 1.44MB,91
1773947630,deployment-registry-1,0.74%,40.04MiB / 1.946GiB,2.01%,2.74MB / 1.79MB,280MB / 1.5MB,50
1773947630,deployment-webui-1,48.61%,538.6MiB / 1.946GiB,27.03%,2.04GB / 2.41GB,789MB / 3.26MB,138
1773947630,deployment-db-1,0.39%,14.7MiB / 1.946GiB,0.74%,13.9MB / 50.3MB,158MB / 133MB,52
1773947638,deployment-recommender-1,0.25%,191.8MiB / 1.946GiB,9.62%,9.79MB / 5.89MB,463MB / 618kB,74
1773947638,deployment-image-1,1.00%,215MiB / 1.946GiB,10.79%,51.8MB / 1.81GB,604MB / 582kB,78
1773947638,deployment-persistence-1,1.85%,247.5MiB / 1.946GiB,12.42%,152MB / 139MB,1.24GB / 11.2MB,85
1773947638,deployment-auth-1,4.94%,278.2MiB / 1.946GiB,13.96%,73.2MB / 49MB,432MB / 1.44MB,86
1773947638,deployment-registry-1,0.90%,39.48MiB / 1.946GiB,1.98%,2.76MB / 1.8MB,280MB / 1.5MB,50
1773947638,deployment-webui-1,9.84%,538.6MiB / 1.946GiB,27.03%,2.04GB / 2.42GB,789MB / 3.26MB,133
1773947638,deployment-db-1,0.43%,14.62MiB / 1.946GiB,0.73%,14.1MB / 50.9MB,158MB / 133MB,52
1773947648,deployment-recommender-1,0.98%,192.3MiB / 1.946GiB,9.65%,9.8MB / 5.89MB,463MB / 618kB,74
1773947648,deployment-image-1,4.46%,215MiB / 1.946GiB,10.79%,51.9MB / 1.81GB,604MB / 582kB,78
1773947648,deployment-persistence-1,10.47%,248.3MiB / 1.946GiB,12.46%,152MB / 139MB,1.24GB / 11.2MB,85
1773947648,deployment-auth-1,17.58%,279MiB / 1.946GiB,14.00%,73.3MB / 49MB,433MB / 1.44MB,86
1773947648,deployment-registry-1,0.56%,39.87MiB / 1.946GiB,2.00%,2.78MB / 1.81MB,280MB / 1.5MB,50
1773947648,deployment-webui-1,17.89%,540.4MiB / 1.946GiB,27.12%,2.05GB / 2.42GB,791MB / 3.26MB,132
1773947648,deployment-db-1,0.08%,14.62MiB / 1.946GiB,0.73%,14.1MB / 51MB,158MB / 133MB,52
1773947656,deployment-recommender-1,9.37%,191.9MiB / 1.946GiB,9.63%,9.8MB / 5.9MB,466MB / 618kB,74
1773947656,deployment-image-1,2.99%,213.2MiB / 1.946GiB,10.70%,52.3MB / 1.81GB,608MB / 582kB,78
1773947656,deployment-persistence-1,4.73%,260.9MiB / 1.946GiB,13.09%,154MB / 140MB,1.26GB / 11.2MB,85
1773947656,deployment-auth-1,7.31%,277.4MiB / 1.946GiB,13.92%,74.6MB / 49.9MB,434MB / 1.44MB,86
1773947656,deployment-registry-1,0.59%,39.62MiB / 1.946GiB,1.99%,2.8MB / 1.83MB,281MB / 1.5MB,50
1773947656,deployment-webui-1,76.52%,541.9MiB / 1.946GiB,27.19%,2.05GB / 2.43GB,795MB / 3.26MB,133
1773947656,deployment-db-1,0.37%,14.36MiB / 1.946GiB,0.72%,14.3MB / 51.9MB,158MB / 133MB,52
1773947666,deployment-recommender-1,2.87%,191MiB / 1.946GiB,9.58%,9.8MB / 5.9MB,466MB / 618kB,74
1773947666,deployment-image-1,17.82%,212.1MiB / 1.946GiB,10.64%,52.8MB / 1.82GB,610MB / 582kB,78
1773947666,deployment-persistence-1,44.96%,264.9MiB / 1.946GiB,13.29%,155MB / 141MB,1.28GB / 11.2MB,85
1773947666,deployment-auth-1,64.29%,276.1MiB / 1.946GiB,13.85%,75.8MB / 50.7MB,434MB / 1.44MB,86
1773947666,deployment-registry-1,0.96%,40.6MiB / 1.946GiB,2.04%,2.82MB / 1.84MB,283MB / 1.5MB,50
1773947666,deployment-webui-1,68.02%,540.6MiB / 1.946GiB,27.13%,2.06GB / 2.44GB,796MB / 3.26MB,133
1773947666,deployment-db-1,2.20%,14.04MiB / 1.946GiB,0.70%,14.5MB / 52.6MB,158MB / 133MB,52
1773947676,deployment-recommender-1,1.23%,188.3MiB / 1.946GiB,9.45%,9.81MB / 5.91MB,467MB / 618kB,74
1773947676,deployment-image-1,3.27%,210.9MiB / 1.946GiB,10.58%,53.2MB / 1.82GB,612MB / 582kB,78
