timestamp,container,cpu_perc,mem_usage,mem_limit,mem_perc,net_io,block_io,pids
1773946537,deployment-recommender-1,11.46%,258.2MiB / 1.946GiB,12.96%,779kB / 483kB,141MB / 65.5kB,74
1773946537,deployment-image-1,17.63%,300.9MiB / 1.946GiB,15.10%,3.4MB / 116MB,130MB / 131kB,78
1773946537,deployment-persistence-1,24.80%,259MiB / 1.946GiB,13.00%,10.6MB / 9.88MB,499MB / 65.5kB,55
1773946537,deployment-auth-1,48.52%,275.9MiB / 1.946GiB,13.84%,4.43MB / 3MB,110MB / 65.5kB,70
1773946537,deployment-registry-1,8.24%,88.52MiB / 1.946GiB,4.44%,601kB / 391kB,90.9MB / 65.5kB,50
1773946537,deployment-webui-1,85.69%,335.5MiB / 1.946GiB,16.84%,131MB / 153MB,184MB / 65.5kB,107
1773946537,deployment-db-1,0.26%,9.109MiB / 1.946GiB,0.46%,1.82MB / 4.17MB,91.5MB / 133MB,44
1773946547,deployment-recommender-1,11.59%,266.3MiB / 1.946GiB,13.36%,838kB / 521kB,145MB / 65.5kB,74
1773946547,deployment-image-1,43.10%,293.8MiB / 1.946GiB,14.74%,3.74MB / 128MB,143MB / 131kB,78
1773946547,deployment-persistence-1,31.26%,255.9MiB / 1.946GiB,12.84%,11.5MB / 10.7MB,502MB / 65.5kB,58
1773946547,deployment-auth-1,49.14%,259.7MiB / 1.946GiB,13.03%,4.87MB / 3.3MB,112MB / 65.5kB,71
1773946547,deployment-registry-1,3.13%,89.38MiB / 1.946GiB,4.48%,621kB / 405kB,94.8MB / 65.5kB,50
1773946547,deployment-webui-1,84.61%,392.8MiB / 1.946GiB,19.71%,144MB / 168MB,244MB / 65.5kB,140
1773946547,deployment-db-1,0.52%,11.24MiB / 1.946GiB,0.56%,1.9MB / 4.45MB,96.2MB / 133MB,44
1773946558,deployment-recommender-1,15.99%,258.6MiB / 1.946GiB,12.97%,945kB / 586kB,148MB / 65.5kB,74
1773946558,deployment-image-1,23.96%,319.2MiB / 1.946GiB,16.01%,4.29MB / 146MB,188MB / 131kB,92
1773946558,deployment-persistence-1,48.60%,240.5MiB / 1.946GiB,12.07%,13.1MB / 12.2MB,511MB / 65.5kB,68
1773946558,deployment-auth-1,45.41%,254.7MiB / 1.946GiB,12.78%,5.58MB / 3.78MB,115MB / 65.5kB,73
1773946558,deployment-registry-1,2.20%,87.42MiB / 1.946GiB,4.39%,646kB / 421kB,95.1MB / 65.5kB,50
1773946558,deployment-webui-1,76.06%,392.7MiB / 1.946GiB,19.70%,163MB / 191MB,248MB / 65.5kB,158
1773946558,deployment-db-1,1.53%,8.762MiB / 1.946GiB,0.44%,2.04MB / 4.96MB,96.5MB / 133MB,44
1773946571,deployment-recommender-1,14.99%,258.5MiB / 1.946GiB,12.97%,1.05MB / 648kB,150MB / 65.5kB,74
1773946571,deployment-image-1,47.49%,314.7MiB / 1.946GiB,15.79%,4.85MB / 166MB,192MB / 131kB,92
1773946571,deployment-persistence-1,39.58%,235.6MiB / 1.946GiB,11.82%,14.7MB / 13.6MB,515MB / 65.5kB,68
1773946571,deployment-auth-1,40.29%,249.5MiB / 1.946GiB,12.52%,6.32MB / 4.28MB,117MB / 65.5kB,76
1773946571,deployment-registry-1,4.19%,85.54MiB / 1.946GiB,4.29%,668kB / 434kB,95.3MB / 65.5kB,50
1773946571,deployment-webui-1,70.02%,401.3MiB / 1.946GiB,20.14%,184MB / 216MB,251MB / 65.5kB,163
1773946571,deployment-db-1,0.82%,8.379MiB / 1.946GiB,0.42%,2.17MB / 5.45MB,96.8MB / 133MB,44
1773946583,deployment-recommender-1,11.93%,258.8MiB / 1.946GiB,12.99%,1.17MB / 719kB,151MB / 65.5kB,74
1773946583,deployment-image-1,63.10%,313.4MiB / 1.946GiB,15.73%,5.46MB / 189MB,193MB / 131kB,92
1773946583,deployment-persistence-1,24.31%,232.5MiB / 1.946GiB,11.67%,16.4MB / 15.3MB,518MB / 65.5kB,68
1773946583,deployment-auth-1,54.53%,249.6MiB / 1.946GiB,12.52%,7.17MB / 4.84MB,118MB / 65.5kB,76
1773946583,deployment-registry-1,2.59%,86.19MiB / 1.946GiB,4.32%,694kB / 451kB,96.2MB / 65.5kB,50
1773946583,deployment-webui-1,90.97%,395.3MiB / 1.946GiB,19.83%,210MB / 246MB,253MB / 65.5kB,166
1773946583,deployment-db-1,0.85%,8.285MiB / 1.946GiB,0.42%,2.31MB / 5.98MB,96.8MB / 133MB,44
1773946594,deployment-recommender-1,10.98%,253.4MiB / 1.946GiB,12.71%,1.29MB / 789kB,152MB / 65.5kB,74
1773946594,deployment-image-1,27.01%,316.6MiB / 1.946GiB,15.88%,6.03MB / 209MB,195MB / 131kB,92
1773946594,deployment-persistence-1,61.82%,233.9MiB / 1.946GiB,11.74%,18.2MB / 16.9MB,524MB / 65.5kB,68
1773946594,deployment-auth-1,61.67%,250.4MiB / 1.946GiB,12.57%,8MB / 5.39MB,120MB / 65.5kB,77
1773946594,deployment-registry-1,5.66%,86.2MiB / 1.946GiB,4.33%,714kB / 464kB,96.6MB / 65.5kB,50
1773946594,deployment-webui-1,64.93%,396.1MiB / 1.946GiB,19.87%,238MB / 279MB,254MB / 65.5kB,168
1773946594,deployment-db-1,0.70%,8.285MiB / 1.946GiB,0.42%,2.46MB / 6.53MB,96.8MB / 133MB,44
1773946604,deployment-recommender-1,7.96%,249.3MiB / 1.946GiB,12.51%,1.4MB / 853kB,152MB / 65.5kB,74
1773946604,deployment-image-1,62.76%,317.6MiB / 1.946GiB,15.94%,6.67MB / 232MB,196MB / 131kB,92
1773946604,deployment-persistence-1,21.09%,232MiB / 1.946GiB,11.64%,19.9MB / 18.5MB,525MB / 65.5kB,68
1773946604,deployment-auth-1,58.07%,252.1MiB / 1.946GiB,12.65%,8.78MB / 5.92MB,121MB / 65.5kB,79
1773946604,deployment-registry-1,1.24%,85.61MiB / 1.946GiB,4.30%,735kB / 478kB,96.7MB / 65.5kB,50
1773946604,deployment-webui-1,67.23%,396.4MiB / 1.946GiB,19.89%,261MB / 306MB,255MB / 65.5kB,170
1773946604,deployment-db-1,0.95%,8.289MiB / 1.946GiB,0.42%,2.58MB / 7.02MB,96.9MB / 133MB,44
1773946615,deployment-recommender-1,20.78%,247.9MiB / 1.946GiB,12.44%,1.53MB / 928kB,153MB / 65.5kB,74
1773946615,deployment-image-1,18.27%,316.9MiB / 1.946GiB,15.90%,7.34MB / 256MB,197MB / 131kB,92
1773946615,deployment-persistence-1,26.06%,230.3MiB / 1.946GiB,11.56%,21.6MB / 20.1MB,526MB / 65.5kB,68
1773946615,deployment-auth-1,59.24%,253.2MiB / 1.946GiB,12.70%,9.7MB / 6.53MB,122MB / 65.5kB,79
1773946615,deployment-registry-1,1.49%,83.91MiB / 1.946GiB,4.21%,755kB / 491kB,96.9MB / 65.5kB,50
1773946615,deployment-webui-1,90.96%,407.6MiB / 1.946GiB,20.45%,289MB / 338MB,256MB / 65.5kB,170
1773946615,deployment-db-1,1.07%,8.066MiB / 1.946GiB,0.40%,2.75MB / 7.65MB,96.9MB / 133MB,44
1773946625,deployment-recommender-1,11.21%,239.4MiB / 1.946GiB,12.01%,1.65MB / 1MB,154MB / 65.5kB,74
1773946625,deployment-image-1,32.05%,318.6MiB / 1.946GiB,15.99%,7.99MB / 280MB,198MB / 131kB,92
1773946625,deployment-persistence-1,38.21%,251.3MiB / 1.946GiB,12.61%,23.7MB / 22MB,552MB / 65.5kB,68
1773946625,deployment-auth-1,43.62%,255.9MiB / 1.946GiB,12.84%,10.6MB / 7.13MB,123MB / 65.5kB,79
1773946625,deployment-registry-1,1.30%,82.62MiB / 1.946GiB,4.15%,774kB / 503kB,96.9MB / 65.5kB,50
1773946625,deployment-webui-1,103.69%,397.4MiB / 1.946GiB,19.94%,316MB / 370MB,256MB / 65.5kB,170
1773946625,deployment-db-1,1.42%,8.039MiB / 1.946GiB,0.40%,2.88MB / 8.16MB,96.9MB / 133MB,44
1773946635,deployment-recommender-1,24.48%,238.4MiB / 1.946GiB,11.96%,1.78MB / 1.07MB,154MB / 65.5kB,74
1773946635,deployment-image-1,15.76%,318.6MiB / 1.946GiB,15.99%,8.62MB / 303MB,200MB / 131kB,92
1773946635,deployment-persistence-1,29.96%,253.2MiB / 1.946GiB,12.70%,25.6MB / 23.8MB,554MB / 65.5kB,68
1773946635,deployment-auth-1,42.36%,256.2MiB / 1.946GiB,12.86%,11.5MB / 7.72MB,125MB / 65.5kB,79
1773946635,deployment-registry-1,0.90%,81.23MiB / 1.946GiB,4.08%,791kB / 514kB,97.6MB / 65.5kB,50
1773946635,deployment-webui-1,94.10%,396.4MiB / 1.946GiB,19.89%,338MB / 397MB,256MB / 65.5kB,169
1773946635,deployment-db-1,1.23%,8.039MiB / 1.946GiB,0.40%,3.05MB / 8.82MB,96.9MB / 133MB,44
1773946643,deployment-recommender-1,17.32%,238.8MiB / 1.946GiB,11.98%,1.91MB / 1.15MB,154MB / 65.5kB,74
1773946643,deployment-image-1,26.13%,319.9MiB / 1.946GiB,16.05%,9.28MB / 328MB,200MB / 131kB,92
1773946643,deployment-persistence-1,62.08%,253.9MiB / 1.946GiB,12.74%,27.5MB / 25.5MB,556MB / 65.5kB,68
1773946643,deployment-auth-1,34.44%,256.7MiB / 1.946GiB,12.88%,12.4MB / 8.32MB,126MB / 65.5kB,78
1773946643,deployment-registry-1,1.28%,81.04MiB / 1.946GiB,4.07%,808kB / 525kB,99.1MB / 65.5kB,50
1773946643,deployment-webui-1,83.96%,397.3MiB / 1.946GiB,19.94%,370MB / 433MB,257MB / 65.5kB,171
1773946643,deployment-db-1,1.29%,8.047MiB / 1.946GiB,0.40%,3.19MB / 9.35MB,96.9MB / 133MB,44
1773946652,deployment-recommender-1,18.79%,246.1MiB / 1.946GiB,12.35%,2.05MB / 1.23MB,162MB / 65.5kB,74
1773946652,deployment-image-1,23.96%,317.7MiB / 1.946GiB,15.94%,10MB / 356MB,200MB / 131kB,92
1773946652,deployment-persistence-1,33.74%,255.4MiB / 1.946GiB,12.82%,29.6MB / 27.5MB,557MB / 65.5kB,68
1773946652,deployment-auth-1,33.42%,255.3MiB / 1.946GiB,12.81%,13.4MB / 9MB,127MB / 65.5kB,80
1773946652,deployment-registry-1,16.99%,79.68MiB / 1.946GiB,4.00%,828kB / 538kB,101MB / 65.5kB,50
1773946652,deployment-webui-1,102.31%,395.1MiB / 1.946GiB,19.83%,401MB / 470MB,258MB / 65.5kB,171
1773946652,deployment-db-1,2.75%,8.047MiB / 1.946GiB,0.40%,3.35MB / 10MB,96.9MB / 133MB,44
1773946662,deployment-recommender-1,13.21%,241.7MiB / 1.946GiB,12.13%,2.2MB / 1.32MB,162MB / 65.5kB,74
1773946662,deployment-image-1,20.07%,318.9MiB / 1.946GiB,16.00%,10.8MB / 385MB,202MB / 131kB,92
1773946662,deployment-persistence-1,38.50%,253.9MiB / 1.946GiB,12.74%,31.9MB / 29.6MB,557MB / 65.5kB,68
1773946662,deployment-auth-1,40.19%,255MiB / 1.946GiB,12.79%,14.5MB / 9.71MB,128MB / 65.5kB,80
1773946662,deployment-registry-1,1.04%,92.08MiB / 1.946GiB,4.62%,850kB / 552kB,111MB / 65.5kB,50
1773946662,deployment-webui-1,118.97%,392.6MiB / 1.946GiB,19.70%,433MB / 508MB,260MB / 65.5kB,167
1773946662,deployment-db-1,2.90%,7.875MiB / 1.946GiB,0.40%,3.54MB / 10.7MB,96.9MB / 133MB,44
1773946673,deployment-recommender-1,6.15%,244.1MiB / 1.946GiB,12.25%,2.33MB / 1.4MB,163MB / 65.5kB,74
1773946673,deployment-image-1,14.76%,318.2MiB / 1.946GiB,15.97%,11.5MB / 411MB,202MB / 131kB,92
1773946673,deployment-persistence-1,28.70%,251.4MiB / 1.946GiB,12.62%,34MB / 31.6MB,558MB / 65.5kB,68
1773946673,deployment-auth-1,34.07%,254.7MiB / 1.946GiB,12.78%,15.5MB / 10.4MB,128MB / 65.5kB,80
1773946673,deployment-registry-1,1.20%,86.79MiB / 1.946GiB,4.35%,869kB / 564kB,111MB / 65.5kB,50
