timestamp,container,cpu_perc,mem_usage,mem_limit,mem_perc,net_io,block_io,pids
1773917144,deployment-persistence-1,3.50%,239MiB / 1.946GiB,11.99%,115MB / 119MB,339MB / 127kB,64
1773917144,deployment-auth-1,1.54%,203.7MiB / 1.946GiB,10.22%,30.6MB / 11.1MB,294MB / 127kB,55
1773917144,deployment-webui-1,7.56%,387.1MiB / 1.946GiB,19.42%,2.56GB / 2.96GB,786MB / 131kB,122
1773917144,deployment-registry-1,0.59%,109MiB / 1.946GiB,5.47%,3.84MB / 2.52MB,169MB / 127kB,50
1773917144,deployment-image-1,2.88%,320.4MiB / 1.946GiB,16.08%,47.3MB / 2.4GB,431MB / 127kB,79
1773917144,deployment-recommender-1,4.90%,227.3MiB / 1.946GiB,11.40%,4.22MB / 2.89MB,449MB / 127kB,76
1773917144,deployment-db-1,0.23%,5.793MiB / 1.946GiB,0.29%,12.5MB / 55.7MB,94.7MB / 2.17MB,35
1773917154,deployment-persistence-1,20.05%,240.6MiB / 1.946GiB,12.07%,117MB / 120MB,352MB / 127kB,64
1773917154,deployment-auth-1,8.85%,201.9MiB / 1.946GiB,10.13%,30.9MB / 11.2MB,296MB / 127kB,55
1773917154,deployment-webui-1,64.51%,471.9MiB / 1.946GiB,23.68%,2.58GB / 2.99GB,899MB / 131kB,118
1773917154,deployment-registry-1,0.46%,97.32MiB / 1.946GiB,4.88%,3.86MB / 2.54MB,172MB / 127kB,50
1773917154,deployment-image-1,12.35%,319.5MiB / 1.946GiB,16.03%,47.9MB / 2.43GB,440MB / 127kB,79
1773917154,deployment-recommender-1,3.45%,200.6MiB / 1.946GiB,10.07%,4.3MB / 2.94MB,455MB / 127kB,76
1773917154,deployment-db-1,0.74%,7.559MiB / 1.946GiB,0.38%,12.6MB / 56.2MB,103MB / 2.17MB,39
1773917166,deployment-persistence-1,5.39%,240.3MiB / 1.946GiB,12.06%,117MB / 121MB,356MB / 127kB,64
1773917166,deployment-auth-1,2.42%,202.3MiB / 1.946GiB,10.15%,31MB / 11.3MB,299MB / 127kB,55
1773917166,deployment-webui-1,12.25%,465.4MiB / 1.946GiB,23.36%,2.6GB / 3.01GB,902MB / 131kB,117
1773917166,deployment-registry-1,2.09%,106.1MiB / 1.946GiB,5.32%,3.88MB / 2.55MB,188MB / 127kB,50
1773917166,deployment-image-1,3.93%,319.3MiB / 1.946GiB,16.02%,48.1MB / 2.45GB,443MB / 127kB,79
1773917166,deployment-recommender-1,1.93%,188.4MiB / 1.946GiB,9.45%,4.34MB / 2.96MB,458MB / 127kB,76
1773917166,deployment-db-1,0.16%,9.461MiB / 1.946GiB,0.47%,12.7MB / 56.4MB,103MB / 2.17MB,39
1773917177,deployment-persistence-1,15.55%,240.9MiB / 1.946GiB,12.09%,118MB / 121MB,357MB / 127kB,64
1773917177,deployment-auth-1,4.27%,198.8MiB / 1.946GiB,9.98%,31.1MB / 11.3MB,299MB / 127kB,55
1773917177,deployment-webui-1,22.86%,465.4MiB / 1.946GiB,23.35%,2.61GB / 3.02GB,903MB / 131kB,118
1773917177,deployment-registry-1,0.46%,108.2MiB / 1.946GiB,5.43%,3.9MB / 2.56MB,190MB / 127kB,50
1773917177,deployment-image-1,9.63%,319MiB / 1.946GiB,16.01%,48.3MB / 2.45GB,443MB / 127kB,79
1773917177,deployment-recommender-1,1.99%,183.9MiB / 1.946GiB,9.23%,4.37MB / 2.98MB,458MB / 127kB,76
1773917177,deployment-db-1,0.07%,8.91MiB / 1.946GiB,0.45%,12.7MB / 56.5MB,103MB / 2.17MB,39
1773917186,deployment-persistence-1,1.82%,241.5MiB / 1.946GiB,12.12%,118MB / 121MB,358MB / 127kB,64
1773917186,deployment-auth-1,2.62%,195.8MiB / 1.946GiB,9.83%,31.1MB / 11.3MB,299MB / 127kB,55
1773917186,deployment-webui-1,1.68%,466.3MiB / 1.946GiB,23.40%,2.61GB / 3.02GB,904MB / 131kB,118
1773917186,deployment-registry-1,4.60%,111.1MiB / 1.946GiB,5.58%,3.92MB / 2.58MB,194MB / 127kB,50
1773917186,deployment-image-1,1.62%,318.9MiB / 1.946GiB,16.00%,48.3MB / 2.46GB,444MB / 127kB,79
1773917186,deployment-recommender-1,4.24%,182.9MiB / 1.946GiB,9.18%,4.37MB / 2.99MB,458MB / 127kB,76
1773917186,deployment-db-1,0.07%,8.719MiB / 1.946GiB,0.44%,12.7MB / 56.6MB,103MB / 2.17MB,39
1773917196,deployment-persistence-1,6.46%,240.6MiB / 1.946GiB,12.07%,118MB / 121MB,358MB / 127kB,64
1773917196,deployment-auth-1,8.68%,195.6MiB / 1.946GiB,9.81%,31.1MB / 11.3MB,299MB / 127kB,55
1773917196,deployment-webui-1,3.57%,466.3MiB / 1.946GiB,23.40%,2.61GB / 3.02GB,904MB / 131kB,118
